ID,site name,latitude,longitude,country
ca_alberta_univ_of_lethbridge,"CA Alberta Univ of Lethbridge",49.681672,-112.868967,"Canada"
ca_alberta_western_peatland_labiche_river,"CA Alberta Western Peatland La Biche River Black Spruce Larch Fen",54.953840,-112.466980,"Canada"
ca_alberta_western_peatland_poor_fen_sphagnum_moss,"CA Alberta Western Peatland Poor Fen Sphagnum moss",55.537500,-112.334300,"Canada"
ca_alberta_western_peatland_rich_fen_carex,"CA Alberta Western Peatland Rich Fen Carex",54.470000,-113.320000,"Canada"
ca_britishcolumbia_1949_douglas_fir_stand,"CA British Columbia 1949 Douglas fir 57 year old stand",49.867250,-125.333600,"Canada"
ca_britishcolumbia_bc_campbell_river_1988_douglas_fir,"CA British Columbia Campbell River 1988 Douglas fir",49.534620,-124.900440,"Canada"
ca_britishcolumbia_bc_campbell_river_2000_douglas_fir,"CA British Columbia Campbell River 2000 Douglas fir",49.870480,-125.290870,"Canada"
ca_britishcolumbia_british_columbia-mountain_pine_beetle-attacked_lodgepole_pine_stand_,"British Columbia - Mountain pine beetle-attacked lodgepole pine stand",55.111900,-122.841400,"Canada"
ca_britishcolumbia_delta_burns_bog,"CA British Columbia Delta Burns Bog",49.129300,-122.984900,"Canada"
ca_britishcolumbia_delta_burns_bog2,"CA British Columbia Delta Burns Bog 2",49.118980,-122.995100,"Canada"
ca_britishcolumbia_delta_salt_marsh,"CA British Columbia Delta Salt Marsh",49.088700,-122.895400,"Canada"
ca_britishcolumbia_estevan_point,"CA British Columbia Estevan Point",49.583333,-126.366667,"Canada"
ca_britishcolumbia_kelowna,"CA British Columbia Kelowna",49.955333,-119.373000,"Canada"
ca_britishcolumbia_kelowna_uas,"CA British Columbia Kelowna UAS",49.941294,-119.400111,"Canada"
ca_britishcolumbia_light_industrial,"CA British Columbia Light Industrial",49.266690,-123.105701,"Canada"
ca_britishcolumbia_lodgepole_pine,"CA British Columbia Lodgepole Kennedy Siding Ungulate Winter Range pine 2 year old salvage logged site planted 2006",55.092500,-122.869440,"Canada"
ca_britishcolumbia_lodgepole_pine_7_year_old_clearcut,"CA British Columbia Lodgepole Kennedy Siding Ungulate Winter Range pine 7 year old clearcut natural regeneration",55.111667,-122.818050,"Canada"
ca_britishcolumbia_lodgepole_pine_mpb_attack_2004,"CA British Columbia Lodgepole Crooked River Provincial Park pine initial MPB attack 80 to 100 year old stand 2004",54.473611,-122.711940,"Canada"
ca_britishcolumbia_lodgepole_pine_mpb_attack_2006,"CA British Columbia Lodgepole Kennedy Siding Ungulate Winter Range pine initial MPB attack 80 to 100 year old stand 2006",55.111944,-122.839720,"Canada"
ca_britishcolumbia_mt_robson,"CA British Columbia Mt Robson",53.033000,-119.199700,"Canada"
ca_britishcolumbia_oakridge,"CA British Columbia Oakridge",49.230563,-123.132894,"Canada"
ca_britishcolumbia_richmond_brackish_marsh,"CA British Columbia Richmond Brackish Marsh",49.131300,-123.196400,"Canada"
ca_britishcolumbia_saturn_island,"CA British Columbia Saturn Island",48.775250,-123.128180,"Canada"
ca_britishcolumbia_sunset,"CA British Columbia Sunset",49.226125,-123.078436,"Canada"
ca_britishcolumbia_westham_island,"CA British Columbia Westham Island",49.086300,-123.176800,"Canada"
ca_manitoba_agricultural_site_1,"CA Manitoba Agricultural Site 1",50.164500,-97.876200,"Canada"
ca_manitoba_agricultural_site_2,"CA Manitoba Agricultural Site 2",50.171000,-97.876200,"Canada"
ca_manitoba_agricultural_site_3,"CA Manitoba Agricultural Site 3",50.177400,-97.868600,"Canada"
ca_manitoba_churchill_fen_site_1,"CA Manitoba Churchill Fen Site 1",58.665800,-93.830000,"Canada"
ca_manitoba_flin_flon,"CA Manitoba FLIN FLON",54.669998,-101.690002,"Canada"
ca_manitoba_newdale,"CA Manitoba Newdale",50.362300,-100.202400,"Canada"
ca_manitoba_northern_old_black_spruce,"CA Manitoba Northern Old Black Spruce",55.879600,-98.480800,"Canada"
ca_manitoba_oak_hammock_marsh,"CA Manitoba Oak Hammock Marsh",50.173800,-97.123100,"Canada"
ca_manitoba_shoal_lake,"CA Manitoba Shoal Lake",50.370600,-100.533900,"Canada"
ca_manitoba_thompson,"CA Manitoba Thompson",55.799999,-97.849998,"Canada"
ca_manitoba_uci_1850,"CA Manitoba UCI 1850",55.879167,-98.483889,"Canada"
ca_manitoba_uci_1850_2,"CA Manitoba UCI 1850",55.879200,-98.483900,"Canada"
ca_manitoba_uci_1930,"CA Manitoba UCI 1930",55.905833,-98.524722,"Canada"
ca_manitoba_uci_1964,"CA Manitoba UCI 1964",55.911667,-98.382222,"Canada"
ca_manitoba_uci_1964_burn_site_wet,"CA Manitoba UCI 1964 burn site wet",55.914400,-98.380600,"Canada"
ca_manitoba_uci_1981_burn_site,"CA Manitoba UCI 1981 burn site",55.863100,-98.485000,"Canada"
ca_manitoba_uci_1989,"CA Manitoba UCI 1989",55.916667,-98.964444,"Canada"
ca_manitoba_uci_1989_2,"CA Manitoba UCI 1989",55.916700,-98.964400,"Canada"
ca_manitoba_uci_1998,"CA Manitoba UCI 1998",56.635833,-99.948333,"Canada"
ca_manitoba_uci_2003,"CA Manitoba UCI 2003",55.898056,-98.216111,"Canada"
ca_newbrunswick_1975_balsam_fir_nashwaak,"CA New Brunswick 1975 Balsam Fir Nashwaak Lake site Young balsam fir forest thinned fall 2004",46.475800,-67.076900,"Canada"
ca_newbrunswick_acadia_research_forest,"CA New Brunswick Acadia Research Forest",46.009200,-66.362700,"Canada"
ca_newbrunswick_charlie_lake_site_01_immature_balsam_fir,"CA New Brunswick Charlie Lake site 01 immature balsam fir",45.884700,-67.356900,"Canada"
ca_newbrunswick_nashwaak_lake_site,"CA New Brunswick Nashwaak Lake site 01 Mature balsam fir forest",46.473840,-67.099330,"Canada"
ca_newbrunswick_nashwaak_lake_site_01_mature_balsam_fir,"CA New Brunswick Nashwaak Lake Site 01 Mature balsam fir",46.472200,-67.100000,"Canada"
ca_nl_robinsons_natural_bog,"CA NL Robinsons Natural Bog",48.260400,-58.663200,"Canada"
ca_nl_robinsons_peatland_pasture,"CA NL Robinsons Peatland Pasture",48.263200,-58.667000,"Canada"
ca_northwestterritories_daring_lake__fen,"CA Northwest Territories Daring Lake Fen",64.864800,-111.567700,"Canada"
ca_northwestterritories_daring_lake__mixed_tundra,"CA Northwest Territories Daring Lake Mixed Tundra",64.868900,-111.574800,"Canada"
ca_northwestterritories_daring_lake_fen_2,"CA Northwest Territories Daring Lake Fen",64.864800,-111.574800,"Canada"
ca_northwestterritories_havikpak_creek,"CA Northwest Territories Havikpak Creek",68.320300,-133.518800,"Canada"
ca_northwestterritories_scotty_creek_bog,"CA Northwest Territories Scotty Creek Bog",61.308900,-121.298400,"Canada"
ca_northwestterritories_scotty_creek_landscape,"CA Northwest Territories Scotty Creek Landscape",61.307900,-121.299200,"Canada"
ca_northwestterritories_smith_creek,"CA Northwest Territories Smith Creek",63.153400,-123.252200,"Canada"
ca_northwestterritories_yellowknife,"CA Northwest Territories Yellowknife",62.452433,-114.407150,"Canada"
ca_northwestterritories_yellowknife_aurora,"CA Northwest Territories Yellowknife Aurora",62.451300,-114.376250,"Canada"
ca_novascotia_halifax,"CA Nova Scotia Halifax",44.638000,-63.594000,"Canada"
ca_novascotia_kejimkujik,"CA Nova Scotia Kejimkujik",44.383333,-65.283300,"Canada"
ca_novascotia_sable_island,"CA Nova Scotia Sable Island",43.933333,-60.016667,"Canada"
ca_nunavut_alert,"CA Nunavut Alert",82.866700,-64.583300,"Canada"
ca_nunavut_iqaluit,"CA Nunavut Iqaluit",63.747575,-68.542997,"Canada"
ca_nunavut_opal,"CA Nunavut OPAL",79.990278,-85.939167,"Canada"
ca_nunavut_pearl,"CA Nunavut PEARL",80.053611,-86.416944,"Canada"
ca_nunavut_resolute_bay,"CA Nunavut Resolute Bay",74.705120,-94.969410,"Canada"
ca_ontario_attawapiskat_river_bog,"CA Ontario Attawapiskat River Bog",52.695000,-83.945200,"Canada"
ca_ontario_attawapiskat_river_fen,"CA Ontario Attawapiskat River Fen",52.700800,-83.955000,"Canada"
ca_ontario_egbert,"CA Ontario Egbert",44.233333,-79.783333,"Canada"
ca_ontario_elora_research_station,"CA Ontario Elora Research Station",43.640500,-80.412300,"Canada"
ca_ontario_elora_research_station,"Elora Research Station",43.641900,-80.414000,"Canada"
ca_ontario_fraserdale,"CA Ontario Fraserdale",49.883333,-81.566667,"Canada"
ca_ontario_groundhog_river_boreal_mixedwood_forest,"CA Ontario Groundhog River Boreal Mixedwood Forest",48.216700,-82.155600,"Canada"
ca_ontario_groundhog_river_station,"CA Ontario Groundhog River Station",48.217380,-82.155530,"Canada"
ca_ontario_haliburton_forest,"CA Ontario Haliburton Forest",45.290100,-78.637700,"Canada"
ca_ontario_juvenile_mixedwood,"CA Ontario Juvenile Mixedwood",48.133000,-81.628000,"Canada"
ca_ontario_kinoje_lake_peatland,"CA Ontario Kinoje Lake Peatland",51.590200,-81.768400,"Canada"
ca_ontario_luther_marsh_wildlife_management_area,"CA Ontario Luther Marsh Wildlife Management Area",43.920100,-80.405200,"Canada"
ca_ontario_mixed_deciduous_borden_forest_site,"CA Ontario Mixed Deciduous Borden Forest Site",44.316700,-79.933300,"Canada"
ca_ontario_on_borden_mixedwood,"CA Ontario Borden Mixedwood",44.318500,-79.934200,"Canada"
ca_ontario_on_mer_bleue_eastern_peatland,"CA Ontario Mer Bleue Eastern Peatland",45.409400,-75.518700,"Canada"
ca_ontario_ontario__turkey_point_mature_deciduous,"CA Ontario Turkey Point Mature Deciduous",42.635300,-80.557700,"Canada"
ca_ontario_pickle_lake,"CA Ontario Pickle Lake",51.449444,-90.217500,"Canada"
ca_ontario_plot_3_field_crops_elora_research_station,"CA Ontario Plot 3, field crops, Elora Research Station",43.640800,-80.414100,"Canada"
ca_ontario_queens_university,"CA Ontario Queens University",44.565000,-76.324000,"Canada"
ca_ontario_rochester,"CA Ontario Rochester",44.233700,-77.586400,"Canada"
ca_ontario_toronto,"CA Ontario Toronto",43.783333,-79.466667,"Canada"
ca_ontario_turkey_point_1939_plantation_white_pine,"CA Ontario Turkey Point 1939 Plantation White Pine",42.710200,-80.357400,"Canada"
ca_ontario_turkey_point_mature_forests_site,"CA Ontario Turkey Point Mature forests site",42.709800,-80.357400,"Canada"
ca_ontario_turkey_point_middle_aged_site,"CA Ontario Turkey Point Middle aged site",42.706800,-80.348300,"Canada"
ca_ontario_turkey_point_seedling_site,"CA Ontario Turkey Point Seedling site",42.660900,-80.559500,"Canada"
ca_ontario_turkey_point_young_site,"CA Ontario Turkey Point Young site",42.774400,-80.458800,"Canada"
ca_quebec_1975_harvested_black_spruce,"CA Quebec 1975 Black Spruce harvested",49.759840,-74.571100,"Canada"
ca_quebec_bernatchez,"CA Quebec Bernatchez",48.859000,-70.339000,"Canada"
ca_quebec_bouleau_peatland,"CA Quebec Bouleau Peatland",50.524400,-63.206400,"Canada"
ca_quebec_cartel,"CA Quebec CARTEL",45.379333,-71.931333,"Canada"
ca_quebec_chapais,"CA Quebec Chapais",49.822433,-74.975400,"Canada"
ca_quebec_chibougamau,"CA Quebec Chibougamau",49.683333,-74.333333,"Canada"
ca_quebec_cprs_black_sprucejack_pine_cutover,"CA Quebec CPRS Black Spruce Jack Pine Cutover",49.267080,-74.036530,"Canada"
ca_quebec_kuujjuarapik,"CA Quebec Kuujjuarapik",55.280000,-77.760000,"Canada"
ca_quebec_lac_clair,"CA Quebec Lac Clair",46.952092,-71.669578,"Canada"
ca_quebec_lac_laflamme,"CA Quebec Lac LaFlamme",47.322678,-71.121453,"Canada"
ca_quebec_laurentides,"CA Quebec Laurentides",45.988100,-74.005500,"Canada"
ca_quebec_mature_black_spruce_forest,"CA Quebec Mature Black Spruce Forest",49.692470,-74.342040,"Canada"
ca_quebec_mirage,"CA Quebec Mirage",53.798000,-72.867000,"Canada"
ca_quebec_mistassibi,"CA Quebec Mistassibi",49.732000,-71.948000,"Canada"
ca_quebec_monts_valin,"CA Quebec Monts Valin",49.000000,-71.383000,"Canada"
ca_quebec_river_daniel,"CA Quebec River Daniel",50.696000,-72.183000,"Canada"
ca_quebec_roxboro,"CA Quebec Roxboro",45.500837,-73.810750,"Canada"
ca_quebec_rue_des_ecores,"CA Quebec Rue des Ecores",45.547063,-73.592391,"Canada"
ca_quebec_rue_fabre,"CA Quebec Rue Fabre",45.544663,-73.603108,"Canada"
ca_quebec_simoncouche_parc_des_laurentides,"CA Quebec Simoncouche Parc des Laurentides",48.229000,-71.253000,"Canada"
ca_saskatchewan_bratts_lake,"CA Saskatchewan Bratts Lake",50.204238,-104.713013,"Canada"
ca_saskatchewan_fen,"CA Saskatchewan Fen",53.802060,-104.617980,"Canada"
ca_saskatchewan_fire_1977,"CA Saskatchewan Fire 1977",54.485030,-105.817570,"Canada"
ca_saskatchewan_fire_1989,"CA Saskatchewan Fire 1989",54.253920,-105.877500,"Canada"
ca_saskatchewan_fire_1998,"CA Saskatchewan Fire 1998",54.091560,-106.005260,"Canada"
ca_saskatchewan_harvested_jack_pine_1975,"CA Saskatchewan Harvested Jack Pine 1975",53.875831,-104.645201,"Canada"
ca_saskatchewan_harvested_jack_pine_1994,"CA Saskatchewan Harvested Jack Pine 1994",53.908408,-104.655885,"Canada"
ca_saskatchewan_harvested_jack_pine_1994_2,"CA Saskatchewan Harvested Jack Pine 1994",53.908000,-104.656000,"Canada"
ca_saskatchewan_harvested_jack_pine_2002,"CA Saskatchewan Harvested Jack Pine 2002",53.944737,-104.649340,"Canada"
ca_saskatchewan_old_aspen,"CA Saskatchewan Old Aspen",53.628890,-106.197790,"Canada"
ca_saskatchewan_old_black_spruce,"CA Saskatchewan Old Black Spruce",53.987170,-105.117790,"Canada"
ca_saskatchewan_prince_albert,"CA Saskatchewan Prince Albert",53.200001,-105.699997,"Canada"
ca_saskatchewan_ssa_yjp_boreas,"CA Saskatchewan SSA YJP BOREAS",53.674999,-104.650002,"Canada"
ca_saskatchewan_waskesiu,"CA Saskatchewan Waskesiu",53.914390,-106.069580,"Canada"
ca_saskatchewan_western_boreal_mature_jack_pine,"CA Saskatchewan Western Boreal Mature Jack Pine",53.916300,-104.692000,"Canada"
ca_yukonterritory_kluane_lake,"CA Yukon Territory Kluane Lake",61.027000,-138.410000,"Canada"
cd_orientale_yangambi,"CD Orientale Yangambi",0.814473,24.502526,"Democratic Republic of the Congo"
cg_ituri_ituri,"CG Ituri Ituri",1.436800,28.582600,"Congo"
cg_kouilou_hinda,"CG Kouilou Hinda",-4.681111,12.003611,"Congo"
cg_kouilou_kissoko,"CG Kouilou Kissoko",-4.791389,11.982222,"Congo"
cg_kouilou_tchizalamou,"CG Kouilou Tchizalamou",-4.289167,11.656417,"Congo"
ch_aargau_laegeren,"CH Aargau Laegeren",47.480278,8.351389,"Switzerland"
ch_aargau_laegern,"CH Aargau Laegern",47.478083,8.365000,"Switzerland"
ch_basel-landschaft_allschwil,"CH Basel Landschaft Allschwil",47.555277,7.561528,"Switzerland"
ch_basel_stadt_aeschenplatz,"CH Basel Stadt Aeschenplatz",47.551192,7.595564,"Switzerland"
ch_basel_stadt_klingelbergstrasse,"CH Basel Stadt Klingelbergstrasse",47.561680,7.580466,"Switzerland"
ch_basel_stadt_sperrstrasse,"CH Basel Stadt Sperrstrasse",47.565782,7.596561,"Switzerland"
ch_bern-berne_oensingen,"CH Bern Berne Oensingen",47.016667,7.066667,"Switzerland"
ch_bern_rietholzbach,"CH Bern Rietholzbach",47.380450,8.993480,"Switzerland"
ch_graubunden-grigioni-grischun_alp_weissenstein,"CH Graubunden Grigioni Grischun Alp Weissenstein",46.583194,9.790417,"Switzerland"
ch_graubunden-grigioni-grischun_davos,"CH Graubunden Grigioni Grischun Davos",46.812917,9.843800,"Switzerland"
ch_graubunden-grigioni-grischun_davos_seehorn_forest,"CH Graubunden Grigioni Grischun Davos Seehorn forest",46.815333,9.855917,"Switzerland"
ch_graubunden-grigioni-grischun_dischma,"CH Graubunden Grigioni Grischun Dischma",46.789699,9.864438,"Switzerland"
ch_holstein_swiss_canopy_crane_II,"CH Holstein Swiss Canopy Crane II",47.438600,7.776200,"Switzerland"
ch_schwyz_seebodenalp,"CH Schwyz Seebodenalp",47.066667,8.466667,"Switzerland"
ch_schwyz_seebodenalp_2,"CH Schwyz Seebodenalp",47.056700,8.464400,"Switzerland"
ch_solothurn_oensingen_crop,"CH Solothurn Oensingen crop",47.286306,7.734333,"Switzerland"
ch_solothurn_oensingen_grassland,"CH Solothurn Oensingen grassland",47.285833,7.731944,"Switzerland"
ch_uri_furka,"CH Uri Furka",46.577752,8.421466,"Switzerland"
ch_valais-wallis_jungfrau,"CH Valais Wallis JUNGFRAU",46.548056,7.983889,"Switzerland"
ch_zug_chamau_grassland,"CH Zug Chamau grassland",47.210222,8.410444,"Switzerland"
ch_zug_fruebuel_grassland,"CH Zug Fruebuel grassland",47.115833,8.537778,"Switzerland"
ci_lagunes_lamto,"CI Lagunes Lamto",6.224444,-5.027778,"Cote D'Ivoire"
cl_araucania_temuco-ufro_cefop,"CL Araucania Temuco-UFRO CEFOP",-38.745800,-72.615530,"Chile"
cl_iiregiondeantofagasta_paposo,"CL IIRegionde Antofagasta Paposo",-25.007167,-70.450111,"Chile"
cl_ivregiondecoquimbo_las_cardes,"CL IV Region de Coquimbo Las Cardes",-30.250833,-71.257778,"Chile"
cl_loslagos_senda_darwin_forest,"CL Los Lagos Senda Darwin Forest",-41.883000,-73.676000,"Chile"
cl_loslagos_senda_darwin_peatland,"CL Los Lagos Senda Darwin Peatland",-41.879000,-73.666000,"Chile"
cl_regionmetropolitanadesantiago_santiago,"CL Region Metropolitana de Santiago Santiago",-33.489633,-70.717033,"Chile"
cl_regionmetropolitanadesantiago_santiago_beauchef,"CL Region Metropolitana de Santiago Santiago Beauchef",-33.457222,-70.661666,"Chile"
cl_viiiregiondelbiobio_udeconcepcion_cefop,"CL VIII Region del Biobio Ude Concepcion CEFOP",-36.842780,-73.025310,"Chile"
cl_xivregiondelosrios_alerce_costero_national_park,"CL XIV Region de Los Rios Alerce Costero National Park",-40.172267,-73.445203,"Chile"
cl_xvregiondearicayparinacota_arica,"CL XV Region de Aricay Parinacota Arica",-18.471667,-70.313333,"Chile"
cm_bamenda_catuc_bamenda,"CM Bamenda CATUC Bamenda",5.949100,10.156300,"Cameroon"
cm_mundemba_korup,"CM Mundemba Korup",5.073900,8.854700,"Cameroon"
cn_anhui_hefei,"CN Anhui Hefei",31.904722,117.162222,"China"
cn_anhui_huaining,"CN Anhui Huaining",33.000000,117.000000,"China"
cn_anhui_shouxian,"CN Anhui Shouxian",32.558383,116.781950,"China"
cn_beijing_beijing,"CN Beijing",39.976890,116.381370,"China"
cn_beijing_beijing_2002,"CN Beijing 2002",39.933333,116.283333,"China"
cn_beijing_beijing_cams,"CN Beijing CAMS",39.933330,116.316670,"China"
cn_beijing_beijing_daxing,"CN Beijing Daxing",39.530602,116.251999,"China"
cn_beijing_beijing_radi,"CN Beijing RADI",40.004800,116.378600,"China"
cn_beijing_donglingshan,"CN Beijing Donglingshan",39.956600,115.424900,"China"
cn_beijing_pku,"CN Beijing PKU",39.992000,116.310200,"China"
cn_dongsha_island,"CN Dongsha Island",20.698556,116.728833,"China"
cn_dongtan_1,"CN Dongtan 1",31.516701,121.960999,"China"
cn_dongtan_2,"CN Dongtan 2",31.584700,121.903000,"China"
cn_dongtan_3,"CN Dongtan 3",31.516667,121.966667,"China"
cn_fujian_zhanjiang_zhangjiangkou,"CN Fujian Zhanjiang Zhangjiangkou",23.906444,117.402806,"China"
cn_gansu_arou_freeze_thaw_observation_station,"CN Gansu Arou Freeze Thaw Observation Station",38.047306,100.464333,"China"
cn_gansu_daman_paddy_rice,"CN Gansu Daman Paddy Rice",38.855556,100.372278,"China"
cn_gansu_dunhuang_lzu,"CN Gansu Dunhuang LZU",40.492370,94.955030,"China"
cn_gansu_haibei_meadow,"CN Gansu Haibei Meadow",37.612767,101.312800,"China"
cn_gansu_haibei_potentilla_fruticisa_bosk_site,"CN Gansu Haibei Potentilla fruticisa bosk Site",37.482078,101.200390,"China"
cn_gansu_haibei_shrubland,"CN Gansu Haibei Shrubland",37.665278,101.331111,"China"
cn_gansu_haibei_wetland,"CN Gansu Haibei Wetland",37.608611,101.326944,"China"
cn_gansu_lanzhou_city,"CN Gansu Lanzhou City",36.048050,103.853400,"China"
cn_gansu_linzepaddy_rice,"CN Gansu Linze Paddy Rice",39.327222,100.140833,"China"
cn_gansu_mt_wlg,"CN Gansu Mt WLG",36.283330,100.895830,"China"
cn_gansu_yingke_oasis_station,"CN Gansu Yingke Oasis Station",38.857139,100.410333,"China"
cn_gansu_zhangye,"CN Gansu Zhangye",39.078889,100.275556,"China"
cn_guangdong_dinghushan,"CN Guangdong Dinghushan",23.283333,112.883333,"China"
cn_guangdong_dinghushan_2,"CN Guangdong Dinghushan",23.169500,112.511000,"China"
cn_guangdong_dinghushan_3,"CN Guangdong Dinghushan",23.173300,112.536100,"China"
cn_guangdong_heishiding,"CN Guangdong Heishiding",23.270000,111.530000,"China"
cn_guangdong_kaiping,"CN Guangdong Kaiping",22.315200,112.538600,"China"
cn_guangdong_shenzhen,"CN Guangdong Shenzhen",22.538086,114.590447,"China"
cn_guangdong_zhongshan,"CN Guangdong Zhongshan",22.515833,113.383333,"China"
cn_guangxi_nonggang,"CN Guangxi Nonggang",22.433300,106.950000,"China"
cn_guangxi_zhanjiang_gaoqiao,"CN Guangxi Zhanjiang Gaoqiao",21.567514,109.756200,"China"
cn_guizhou_puding,"CN Guizhou Puding",26.367500,105.752222,"China"
cn_hainan_danzhoua,"CN Hainan DanzhouA",19.546389,109.475000,"China"
cn_hainan_danzhoub,"CN Hainan DanzhouB",19.537778,109.468333,"China"
cn_hainan_hainan,"CN Hainan Hainan",18.730800,108.905000,"China"
cn_hainan_jianfengling,"CN Hainan Jianfengling",18.729722,108.889944,"China"
